,index,sub_id,name,interconnect_sub_id,lat,lon,interconnect
1967,1967,1967,HUDSON 8,1968,42.375,-71.5429,Eastern
1968,1968,1968,SOUTH GRAFTON,1969,42.1805,-71.6589,Eastern
1969,1969,1969,SOMERSET 4,1970,41.6982,-71.2124,Eastern
1970,1970,1970,CAMBRIDGE 6,1971,42.384,-71.0804,Eastern
1971,1971,1971,BRIMFIELD 2,1972,42.1065,-72.1422,Eastern
1972,1972,1972,WELLESLEY HILLS,1973,42.3219,-71.3161,Eastern
1973,1973,1973,BOSTON 10,1974,42.2985,-71.1007,Eastern
1974,1974,1974,TAUNTON 5,1975,41.8558,-71.1209,Eastern
1975,1975,1975,GREENFIELD 6,1976,42.5598,-72.6338,Eastern
1976,1976,1976,CHARLESTOWN 4,1977,42.4145,-71.0774,Eastern
1977,1977,1977,HOLYOKE 5,1978,42.155,-72.5901,Eastern
1978,1978,1978,IPSWICH 4,1979,42.6845,-70.8391,Eastern
1979,1979,1979,NORTH DARTMOUTH 4,1980,41.6787,-70.9703,Eastern
1980,1980,1980,ACTON 6,1981,42.461,-71.461,Eastern
1981,1981,1981,WARREN 7,1982,42.1499,-71.8782,Eastern
1982,1982,1982,NORTH DARTMOUTH 5,1983,41.6795,-71.0608,Eastern
1983,1983,1983,RUTLAND 8,1984,42.3232,-71.9776,Eastern
1984,1984,1984,PLYMPTON,1985,41.9746,-70.808,Eastern
1985,1985,1985,SPRINGFIELD 19,1986,42.1466,-72.5362,Eastern
1986,1986,1986,MONROE BRIDGE,1987,42.7393,-73.0104,Eastern
1987,1987,1987,SUNDERLAND,1988,42.4879,-72.6148,Eastern
1988,1988,1988,CAMBRIDGE 7,1989,42.3848,-71.0667,Eastern
1989,1989,1989,HOLYOKE 6,1990,42.1798,-72.6673,Eastern
1990,1990,1990,HOLYOKE 7,1991,42.2476,-72.6183,Eastern
1991,1991,1991,WESTFORD 6,1992,42.6529,-71.436,Eastern
1992,1992,1992,BUCKLAND 1,1993,42.5957,-72.7345,Eastern
1993,1993,1993,TURNERS FALLS 3,1994,42.5892,-72.5324,Eastern
1994,1994,1994,DIGHTON 1,1995,41.8251,-71.1534,Eastern
1995,1995,1995,NORTH WEYMOUTH,1996,42.2316,-70.9869,Eastern
1996,1996,1996,CHARLESTOWN 5,1997,42.3899,-71.0777,Eastern
1997,1997,1997,IPSWICH 5,1998,42.6838,-70.9077,Eastern
1998,1998,1998,WEST BOYLSTON,1999,42.3669,-71.7857,Eastern
1999,1999,1999,LANCASTER 4,2000,42.5047,-71.6738,Eastern
2000,2000,2000,SUDBURY 3,2001,42.4095,-71.3994,Eastern
2001,2001,2001,SALISBURY 5,2002,42.8205,-70.8985,Eastern
2002,2002,2002,BILLERICA 5,2003,42.5981,-71.2338,Eastern
2003,2003,2003,NORTH DARTMOUTH 6,2004,41.6475,-70.9859,Eastern
2004,2004,2004,CHARLTON 3,2005,42.1365,-72.0045,Eastern
2005,2005,2005,BOSTON 11,2006,42.3723,-71.0153,Eastern
2006,2006,2006,AGAWAM 3,2007,42.0538,-72.6523,Eastern
2007,2007,2007,TEMPLETON 1,2008,42.529,-72.0643,Eastern
2008,2008,2008,SOUTH DENNIS 2,2009,41.7268,-70.1482,Eastern
2009,2009,2009,CHARLESTOWN 6,2010,42.3884,-71.0792,Eastern
2010,2010,2010,BRAINTREE 5,2011,42.2313,-70.9717,Eastern
2011,2011,2011,GARDNER 4,2012,42.5755,-71.963,Eastern
2012,2012,2012,FAIRHAVEN 3,2013,41.6371,-70.8634,Eastern
2013,2013,2013,BERKLEY,2014,41.8735,-71.045,Eastern
2014,2014,2014,SANDWICH 4,2015,41.7607,-70.4684,Eastern
2015,2015,2015,EAST BRIDGEWATER 2,2016,42.0149,-70.9671,Eastern
2016,2016,2016,BLACKSTONE 4,2017,42.0722,-71.5231,Eastern
2017,2017,2017,FRAMINGHAM 6,2018,42.2664,-71.423,Eastern
2018,2018,2018,PLYMOUTH 11,2019,41.8915,-70.6597,Eastern
2019,2019,2019,NORTHFIELD 6,2020,42.6077,-72.4593,Eastern
2020,2020,2020,BOSTON 12,2021,42.3402,-71.0675,Eastern
2021,2021,2021,CHARLTON 4,2022,42.1196,-72.0149,Eastern
2022,2022,2022,SOMERSET 5,2023,41.708,-71.207,Eastern
2023,2023,2023,GRANVILLE 2,2024,42.119,-72.8521,Eastern
2024,2024,2024,PEABODY 6,2025,42.531,-70.9242,Eastern
2025,2025,2025,HARWICH 4,2026,41.7103,-70.0867,Eastern
2026,2026,2026,THREE RIVERS 1,2027,42.22,-72.352,Eastern
2027,2027,2027,DOUGLAS 3,2028,42.0822,-71.704,Eastern
2028,2028,2028,REVERE 6,2029,42.3966,-70.9913,Eastern
2029,2029,2029,PLYMOUTH 12,2030,41.9448,-70.5821,Eastern
2030,2030,2030,KINGSTON 3,2031,41.9822,-70.7273,Eastern
2031,2031,2031,FRANKLIN 14,2032,42.0598,-71.389,Eastern
2032,2032,2032,WEST SPRINGFIELD 5,2033,42.0963,-72.5967,Eastern
2033,2033,2033,BUZZARDS BAY 3,2034,41.6761,-70.5551,Eastern
2034,2034,2034,WILBRAHAM 4,2035,42.1963,-72.4454,Eastern
2035,2035,2035,NORTH ADAMS 6,2036,42.6648,-72.9868,Eastern
2036,2036,2036,WINTHROP 4,2037,42.3612,-70.9612,Eastern
2037,2037,2037,CHICOPEE 7,2038,42.1447,-72.5839,Eastern
2038,2038,2038,PLYMOUTH 13,2039,41.8554,-70.5273,Eastern
2039,2039,2039,BUCKLAND 2,2040,42.6198,-72.7343,Eastern
2040,2040,2040,WARREN 8,2041,42.2568,-71.8778,Eastern
2041,2041,2041,MEDWAY 5,2042,42.1313,-71.4445,Eastern
2042,2042,2042,BELLINGHAM 5,2043,42.0608,-71.4644,Eastern
2043,2043,2043,BOSTON 13,2044,42.3285,-71.056,Eastern
2044,2044,2044,LANCASTER 5,2045,42.4795,-71.7256,Eastern
2045,2045,2045,WEST SPRINGFIELD 6,2046,42.1161,-72.5574,Eastern
2046,2046,2046,CONWAY 5,2047,42.5361,-72.7042,Eastern
2047,2047,2047,NORTH ADAMS 7,2048,42.6898,-72.9962,Eastern
2048,2048,2048,BOSTON 14,2049,42.345,-71.1124,Eastern
2049,2049,2049,CAMBRIDGE 8,2050,42.3501,-71.071,Eastern
2050,2050,2050,FITCHBURG 5,2051,42.5236,-71.8445,Eastern
2051,2051,2051,BOSTON 15,2052,42.3321,-71.0173,Eastern
2052,2052,2052,BOLTON 2,2053,42.4459,-71.6643,Eastern
2053,2053,2053,MARSHFIELD 7,2054,42.1291,-70.7026,Eastern
2054,2054,2054,LEE 9,2055,42.3037,-73.2109,Eastern
2055,2055,2055,MILFORD 13,2056,42.1079,-71.5145,Eastern
2056,2056,2056,BRAINTREE 6,2057,42.2334,-70.9573,Eastern
2057,2057,2057,IPSWICH 6,2058,42.6844,-71.1771,Eastern
2058,2058,2058,HULL 2,2059,42.2819,-70.8739,Eastern
2059,2059,2059,ASHBURNHAM 4,2060,42.6207,-71.9977,Eastern
2060,2060,2060,WORCESTER 23,2061,42.3137,-71.817,Eastern
2061,2061,2061,BRISTOL 8,2062,41.6678,-71.253,Eastern
2062,2062,2062,BRISTOL 9,2063,41.7032,-71.2915,Eastern
2063,2063,2063,BRISTOL 10,2064,41.7255,-71.2452,Eastern
2064,2064,2064,WARREN 9,2065,41.792,-71.2124,Eastern
2065,2065,2065,COVENTRY 1,2066,41.725,-71.6264,Eastern
2066,2066,2066,COVENTRY 2,2067,41.6873,-71.6667,Eastern
2067,2067,2067,COVENTRY 3,2068,41.7283,-71.6079,Eastern
2068,2068,2068,EAST GREENWICH 1,2069,41.6039,-71.4181,Eastern
2069,2069,2069,EAST GREENWICH 2,2070,41.6945,-71.5057,Eastern
2070,2070,2070,WARWICK 1,2071,41.6536,-71.4897,Eastern
2071,2071,2071,WARWICK 2,2072,41.6701,-71.5306,Eastern
2072,2072,2072,WARWICK 3,2073,41.6597,-71.459,Eastern
2073,2073,2073,WARWICK 4,2074,41.7114,-71.3892,Eastern
2074,2074,2074,WARWICK 5,2075,41.6713,-71.3888,Eastern
2075,2075,2075,WARWICK 6,2076,41.7505,-71.3822,Eastern
2076,2076,2076,WEST GREENWICH,2077,41.5934,-71.7251,Eastern
2077,2077,2077,WEST WARWICK 1,2078,41.6967,-71.3956,Eastern
2078,2078,2078,WEST WARWICK 2,2079,41.7196,-71.4944,Eastern
2079,2079,2079,WEST WARWICK 3,2080,41.7169,-71.4689,Eastern
2080,2080,2080,WEST WARWICK 4,2081,41.7962,-71.5168,Eastern
2081,2081,2081,MIDDLETOWN 1,2082,41.4913,-71.3023,Eastern
2082,2082,2082,MIDDLETOWN 2,2083,41.5314,-71.2997,Eastern
2083,2083,2083,NEWPORT 9,2084,41.4593,-71.3029,Eastern
2084,2084,2084,NEWPORT 10,2085,41.4771,-71.3748,Eastern
2085,2085,2085,NEWPORT 11,2086,41.4534,-71.3542,Eastern
2086,2086,2086,PORTSMOUTH 8,2087,41.6424,-71.2693,Eastern
2087,2087,2087,PORTSMOUTH 9,2088,41.6161,-71.241,Eastern
2088,2088,2088,PORTSMOUTH 10,2089,41.5742,-71.2607,Eastern
2089,2089,2089,TIVERTON 1,2090,41.5397,-71.1656,Eastern
2090,2090,2090,TIVERTON 2,2091,41.5537,-71.2109,Eastern
2091,2091,2091,TIVERTON 3,2092,41.6565,-71.1819,Eastern
2092,2092,2092,CENTRAL FALLS,2093,41.947,-71.3734,Eastern
2093,2093,2093,CHEPACHET 1,2094,41.8737,-71.6187,Eastern
2094,2094,2094,CHEPACHET 2,2095,41.9117,-71.7073,Eastern
2095,2095,2095,CRANSTON 1,2096,41.8372,-71.5231,Eastern
2096,2096,2096,CRANSTON 2,2097,41.7379,-71.4096,Eastern
2097,2097,2097,CRANSTON 3,2098,41.7513,-71.4429,Eastern
2098,2098,2098,CUMBERLAND 1,2099,41.9619,-71.4015,Eastern
2099,2099,2099,CUMBERLAND 2,2100,41.9407,-71.4855,Eastern
2100,2100,2100,CUMBERLAND 3,2101,41.9971,-71.4612,Eastern
2101,2101,2101,CUMBERLAND 4,2102,41.9372,-71.4143,Eastern
2102,2102,2102,FOSTER 1,2103,41.7438,-71.7241,Eastern
2103,2103,2103,JOHNSTON 1,2104,41.8409,-71.4991,Eastern
2104,2104,2104,JOHNSTON 2,2105,41.8112,-71.5438,Eastern
2105,2105,2105,LINCOLN 4,2106,41.9139,-71.4603,Eastern
2106,2106,2106,NORTH SCITUATE,2107,41.8077,-71.618,Eastern
2107,2107,2107,NORTH SMITHFIELD 1,2108,42.0013,-71.5466,Eastern
2108,2108,2108,NORTH SMITHFIELD 2,2109,41.9097,-71.5671,Eastern
2109,2109,2109,PASCOAG 1,2110,41.9892,-71.8061,Eastern
2110,2110,2110,PASCOAG 2,2111,41.9325,-71.8054,Eastern
2111,2111,2111,PASCOAG 3,2112,42.0209,-71.7497,Eastern
2112,2112,2112,PAWTUCKET 4,2113,41.8634,-71.3632,Eastern
2113,2113,2113,PAWTUCKET 5,2114,41.9318,-71.342,Eastern
2114,2114,2114,PAWTUCKET 6,2115,41.8418,-71.3617,Eastern
2115,2115,2115,PAWTUCKET 7,2116,41.8777,-71.3667,Eastern
2116,2116,2116,PROVIDENCE 1,2117,41.9787,-71.4897,Eastern
2117,2117,2117,PROVIDENCE 2,2118,41.873,-71.5111,Eastern
2118,2118,2118,PROVIDENCE 3,2119,41.8567,-71.4515,Eastern
2119,2119,2119,PROVIDENCE 4,2120,41.8379,-71.4088,Eastern
2120,2120,2120,PROVIDENCE 5,2121,41.8338,-71.2759,Eastern
2121,2121,2121,PROVIDENCE 6,2122,41.7733,-71.4267,Eastern
2122,2122,2122,PROVIDENCE 7,2123,41.7649,-71.3572,Eastern
2123,2123,2123,PROVIDENCE 8,2124,41.7087,-71.5505,Eastern
2124,2124,2124,PROVIDENCE 9,2125,41.8303,-71.4405,Eastern
2125,2125,2125,PROVIDENCE 10,2126,41.8283,-71.3753,Eastern
2126,2126,2126,PROVIDENCE 11,2127,41.8792,-71.4633,Eastern
2127,2127,2127,PROVIDENCE 12,2128,41.8451,-71.4457,Eastern
2128,2128,2128,PROVIDENCE 13,2129,41.8931,-71.3944,Eastern
2129,2129,2129,PROVIDENCE 14,2130,41.743,-71.5043,Eastern
2130,2130,2130,PROVIDENCE 15,2131,41.7645,-71.4404,Eastern
2131,2131,2131,PROVIDENCE 16,2132,41.8177,-71.4035,Eastern
2132,2132,2132,PROVIDENCE 17,2133,41.8424,-71.4593,Eastern
2133,2133,2133,RIVERSIDE 1,2134,41.7246,-71.3302,Eastern
2134,2134,2134,RIVERSIDE 2,2135,41.8161,-71.3237,Eastern
2135,2135,2135,SMITHFIELD 1,2136,41.9789,-71.6059,Eastern
2136,2136,2136,SMITHFIELD 2,2137,41.9175,-71.5181,Eastern
2137,2137,2137,WOONSOCKET 1,2138,42.0041,-71.5872,Eastern
2138,2138,2138,WOONSOCKET 2,2139,42.0024,-71.504,Eastern
2139,2139,2139,WOONSOCKET 3,2140,42.0784,-71.5105,Eastern
2140,2140,2140,WOONSOCKET 4,2141,42.0,-71.4418,Eastern
2141,2141,2141,CHARLESTOWN 7,2142,41.5089,-71.7613,Eastern
2142,2142,2142,CHARLESTOWN 8,2143,41.3567,-71.6391,Eastern
2143,2143,2143,HOPE VALLEY,2144,41.4202,-71.8269,Eastern
2144,2144,2144,KINGSTON 4,2145,41.5053,-71.5759,Eastern
2145,2145,2145,NARRAGANSETT,2146,41.3818,-71.4897,Eastern
2146,2146,2146,NORTH KINGSTOWN 1,2147,41.5069,-71.3771,Eastern
2147,2147,2147,NORTH KINGSTOWN 2,2148,41.5366,-71.4534,Eastern
2148,2148,2148,SAUNDERSTOWN,2149,41.4907,-71.444,Eastern
2149,2149,2149,WAKEFIELD 4,2150,41.4087,-71.5125,Eastern
2150,2150,2150,WAKEFIELD 5,2151,41.4415,-71.4751,Eastern
2151,2151,2151,WAKEFIELD 6,2152,41.4162,-71.4555,Eastern
2152,2152,2152,WAKEFIELD 7,2153,41.4706,-71.5419,Eastern
2153,2153,2153,WEST KINGSTON 1,2154,41.4573,-71.6329,Eastern
2154,2154,2154,WEST KINGSTON 2,2155,41.5313,-71.635,Eastern
2155,2155,2155,WESTERLY 1,2156,41.3261,-71.7837,Eastern
2156,2156,2156,WESTERLY 2,2157,41.3563,-71.8047,Eastern
2157,2157,2157,WESTERLY 3,2158,41.4274,-71.7456,Eastern
2158,2158,2158,NORTH KINGSTOWN 3,2159,41.5905,-71.4814,Eastern
2159,2159,2159,NORTH KINGSTOWN 4,2160,41.5768,-71.4651,Eastern
2160,2160,2160,RIVERSIDE 3,2161,41.7844,-71.329,Eastern
2161,2161,2161,PROVIDENCE 18,2162,41.7727,-71.4237,Eastern
2162,2162,2162,HARRISVILLE 1,2163,42.0327,-71.6552,Eastern
2163,2163,2163,HARRISVILLE 2,2164,42.0459,-71.6654,Eastern
2164,2164,2164,PROVIDENCE 19,2165,41.7907,-71.3938,Eastern
2165,2165,2165,PAWTUCKET 8,2166,41.8569,-71.4143,Eastern
2166,2166,2166,TIVERTON 4,2167,41.6365,-71.19,Eastern
2167,2167,2167,SMITHFIELD 3,2168,41.9993,-71.5164,Eastern
2168,2168,2168,PROVIDENCE 20,2169,41.8145,-71.4072,Eastern
2169,2169,2169,CRANSTON 4,2170,41.7221,-71.4701,Eastern
2170,2170,2170,JOHNSTON 3,2171,41.8152,-71.4954,Eastern
2171,2171,2171,BETHEL 5,2172,41.4103,-73.399,Eastern
2172,2172,2172,BETHEL 6,2173,41.3438,-73.4002,Eastern
2173,2173,2173,BETHEL 7,2174,41.3612,-73.3411,Eastern
2174,2174,2174,BRIDGEPORT 1,2175,41.2054,-73.2674,Eastern
2175,2175,2175,BRIDGEPORT 2,2176,41.1902,-73.2498,Eastern
2176,2176,2176,BRIDGEPORT 3,2177,41.2195,-73.2262,Eastern
2177,2177,2177,BRIDGEPORT 4,2178,41.1552,-73.1547,Eastern
2178,2178,2178,BRIDGEPORT 5,2179,41.1646,-73.1839,Eastern
2179,2179,2179,BRIDGEPORT 6,2180,41.2288,-73.1743,Eastern
2180,2180,2180,BRIDGEPORT 7,2181,41.2235,-73.2953,Eastern
2181,2181,2181,BRIDGEPORT 8,2182,41.1697,-73.1074,Eastern
2182,2182,2182,BRIDGEPORT 9,2183,41.2118,-73.1614,Eastern
2183,2183,2183,BROOKFIELD 1,2184,41.5241,-73.3617,Eastern
2184,2184,2184,BROOKFIELD 2,2185,41.4511,-73.3985,Eastern
2185,2185,2185,COS COB,2186,41.2264,-73.6548,Eastern
2186,2186,2186,DANBURY 1,2187,41.3401,-73.4771,Eastern
2187,2187,2187,DANBURY 2,2188,41.3147,-73.4693,Eastern
2188,2188,2188,DANBURY 3,2189,41.4189,-73.4577,Eastern
2189,2189,2189,DANBURY 4,2190,41.3679,-73.3911,Eastern
2190,2190,2190,DANBURY 5,2191,41.4988,-73.4301,Eastern
2191,2191,2191,DANBURY 6,2192,41.3982,-73.5118,Eastern
2192,2192,2192,DANBURY 7,2193,41.3621,-73.5012,Eastern
2193,2193,2193,DANBURY 8,2194,41.4558,-73.5187,Eastern
2194,2194,2194,DARIEN 1,2195,41.176,-73.4045,Eastern
2195,2195,2195,DARIEN 2,2196,40.9306,-73.4309,Eastern
2196,2196,2196,DARIEN 3,2197,41.089,-73.4898,Eastern
2197,2197,2197,FAIRFIELD 4,2198,41.2629,-73.333,Eastern
2198,2198,2198,FAIRFIELD 5,2199,41.1709,-73.2672,Eastern
2199,2199,2199,FAIRFIELD 6,2200,41.1509,-73.2162,Eastern
2200,2200,2200,FAIRFIELD 7,2201,41.1858,-73.3436,Eastern
2201,2201,2201,GREENWICH 1,2202,41.0086,-73.6239,Eastern
2202,2202,2202,GREENWICH 2,2203,41.0766,-73.6378,Eastern
2203,2203,2203,GREENWICH 3,2204,41.029,-73.6952,Eastern
2204,2204,2204,GREENWICH 4,2205,41.1806,-73.762,Eastern
2205,2205,2205,MONROE 3,2206,41.3196,-73.1888,Eastern
2206,2206,2206,MONROE 4,2207,41.3643,-73.1567,Eastern
2207,2207,2207,MONROE 5,2208,41.3112,-73.2465,Eastern
2208,2208,2208,NEW CANAAN 1,2209,41.1973,-73.5256,Eastern
2209,2209,2209,NEW CANAAN 2,2210,41.2179,-73.5942,Eastern
2210,2210,2210,NEW CANAAN 3,2211,41.1635,-73.5368,Eastern
2211,2211,2211,NEW CANAAN 4,2212,41.0993,-73.5552,Eastern
2212,2212,2212,NEW FAIRFIELD 1,2213,41.4704,-73.4803,Eastern
2213,2213,2213,NEW FAIRFIELD 2,2214,41.4575,-73.5496,Eastern
2214,2214,2214,NEW MILFORD 1,2215,41.7239,-73.3938,Eastern
2215,2215,2215,NEW MILFORD 2,2216,41.609,-73.4274,Eastern
2216,2216,2216,NEW MILFORD 3,2217,41.6218,-73.4356,Eastern
2217,2217,2217,NEWTOWN 1,2218,41.4189,-73.3371,Eastern
2218,2218,2218,NEWTOWN 2,2219,41.397,-73.1932,Eastern
2219,2219,2219,NORWALK 1,2220,41.1307,-73.4619,Eastern
2220,2220,2220,NORWALK 2,2221,41.1141,-73.428,Eastern
2221,2221,2221,NORWALK 3,2222,41.1594,-73.3092,Eastern
2222,2222,2222,NORWALK 4,2223,41.0623,-73.4077,Eastern
2223,2223,2223,NORWALK 5,2224,41.1843,-73.452,Eastern
2224,2224,2224,NORWALK 6,2225,41.1477,-73.3245,Eastern
2225,2225,2225,NORWALK 7,2226,41.0985,-73.4478,Eastern
2226,2226,2226,NORWALK 8,2227,41.0567,-73.4371,Eastern
2227,2227,2227,NORWALK 9,2228,41.0799,-73.4471,Eastern
2228,2228,2228,NORWALK 10,2229,41.1931,-73.4738,Eastern
2229,2229,2229,NORWALK 11,2230,40.9197,-73.2787,Eastern
2230,2230,2230,REDDING 1,2231,41.3342,-73.3714,Eastern
2231,2231,2231,REDDING 2,2232,41.2978,-73.3864,Eastern
2232,2232,2232,RIDGEFIELD 1,2233,41.3978,-73.4324,Eastern
2233,2233,2233,RIDGEFIELD 2,2234,41.2528,-73.455,Eastern
2234,2234,2234,RIDGEFIELD 3,2235,41.3338,-73.5232,Eastern
2235,2235,2235,RIVERSIDE 4,2236,40.9157,-73.5675,Eastern
2236,2236,2236,SANDY HOOK 1,2237,41.4056,-73.264,Eastern
2237,2237,2237,SHELTON 1,2238,41.3334,-73.0829,Eastern
2238,2238,2238,SHELTON 2,2239,41.327,-73.1121,Eastern
2239,2239,2239,SHELTON 3,2240,41.2612,-73.0768,Eastern
2240,2240,2240,STAMFORD 2,2241,41.0442,-73.5732,Eastern
2241,2241,2241,STAMFORD 3,2242,41.0683,-73.5491,Eastern
2242,2242,2242,STAMFORD 4,2243,41.0482,-73.5619,Eastern
2243,2243,2243,STAMFORD 5,2244,41.0144,-73.5881,Eastern
2244,2244,2244,STAMFORD 6,2245,41.0587,-73.5213,Eastern
2245,2245,2245,STAMFORD 7,2246,41.1216,-73.6431,Eastern
2246,2246,2246,STAMFORD 8,2247,41.1299,-73.5486,Eastern
2247,2247,2247,STAMFORD 9,2248,41.0109,-73.5677,Eastern
2248,2248,2248,STRATFORD 1,2249,41.1952,-73.1674,Eastern
2249,2249,2249,STRATFORD 2,2250,41.2674,-73.1103,Eastern
2250,2250,2250,STRATFORD 3,2251,41.2917,-73.1377,Eastern
2251,2251,2251,STRATFORD 4,2252,41.1496,-73.1167,Eastern
2252,2252,2252,STRATFORD 5,2253,40.9711,-73.115,Eastern
2253,2253,2253,TRUMBULL 1,2254,41.2373,-73.161,Eastern
2254,2254,2254,TRUMBULL 2,2255,41.273,-73.2332,Eastern
2255,2255,2255,TRUMBULL 3,2256,41.2888,-73.2172,Eastern
2256,2256,2256,TRUMBULL 4,2257,41.2675,-73.1399,Eastern
2257,2257,2257,WESTPORT 4,2258,41.1144,-73.3176,Eastern
2258,2258,2258,WESTPORT 5,2259,41.2183,-73.3242,Eastern
2259,2259,2259,WESTPORT 6,2260,41.2452,-73.3616,Eastern
2260,2260,2260,WESTPORT 7,2261,41.1176,-73.2622,Eastern
2261,2261,2261,WILTON 6,2262,41.0465,-73.4975,Eastern
2262,2262,2262,AVON 1,2263,41.7795,-72.8406,Eastern
2263,2263,2263,AVON 2,2264,41.7512,-72.8816,Eastern
2264,2264,2264,AVON 3,2265,41.7563,-72.7826,Eastern
2265,2265,2265,BERLIN 5,2266,41.5728,-72.8446,Eastern
2266,2266,2266,BLOOMFIELD 1,2267,41.8446,-72.8055,Eastern
2267,2267,2267,BLOOMFIELD 2,2268,41.805,-72.7622,Eastern
2268,2268,2268,BRISTOL 11,2269,41.7019,-72.9477,Eastern
2269,2269,2269,BRISTOL 12,2270,41.6856,-72.9492,Eastern
2270,2270,2270,BRISTOL 13,2271,41.5521,-72.9029,Eastern
2271,2271,2271,BRISTOL 14,2272,41.5946,-72.9735,Eastern
2272,2272,2272,BRISTOL 15,2273,41.6426,-72.9607,Eastern
2273,2273,2273,BURLINGTON 14,2274,41.8014,-72.9253,Eastern
2274,2274,2274,CANTON 3,2275,41.8118,-72.8653,Eastern
2275,2275,2275,CANTON 4,2276,41.9392,-72.831,Eastern
2276,2276,2276,EAST HARTFORD 1,2277,41.7046,-72.6834,Eastern
2277,2277,2277,EAST HARTFORD 2,2278,41.8309,-72.6626,Eastern
2278,2278,2278,EAST HARTFORD 3,2279,41.8065,-72.5708,Eastern
2279,2279,2279,EAST HARTFORD 4,2280,41.8402,-72.5952,Eastern
2280,2280,2280,EAST HARTFORD 5,2281,41.7659,-72.6661,Eastern
2281,2281,2281,EAST HARTFORD 6,2282,41.7359,-72.5641,Eastern
2282,2282,2282,ENFIELD 2,2283,42.0195,-72.531,Eastern
2283,2283,2283,ENFIELD 3,2284,41.9707,-72.5649,Eastern
2284,2284,2284,ENFIELD 4,2285,41.9284,-72.6138,Eastern
2285,2285,2285,ENFIELD 5,2286,42.0294,-72.5761,Eastern
2286,2286,2286,FARMINGTON 7,2287,41.7165,-72.8318,Eastern
2287,2287,2287,GLASTONBURY 1,2288,41.6809,-72.6285,Eastern
2288,2288,2288,GLASTONBURY 2,2289,41.6118,-72.5314,Eastern
2289,2289,2289,GLASTONBURY 3,2290,41.7529,-72.4748,Eastern
2290,2290,2290,GLASTONBURY 4,2291,41.7811,-72.5477,Eastern
2291,2291,2291,GRANBY 1,2292,41.9988,-72.7936,Eastern
2292,2292,2292,GRANBY 2,2293,41.9548,-72.9143,Eastern
2293,2293,2293,HARTFORD 1,2294,41.6932,-72.8077,Eastern
2294,2294,2294,HARTFORD 2,2295,41.8266,-72.7255,Eastern
2295,2295,2295,HARTFORD 3,2296,41.8005,-72.6674,Eastern
2296,2296,2296,HARTFORD 4,2297,41.6658,-72.7121,Eastern
2297,2297,2297,HARTFORD 5,2298,41.7703,-72.7365,Eastern
2298,2298,2298,HARTFORD 6,2299,41.7352,-72.6965,Eastern
2299,2299,2299,HARTFORD 7,2300,41.7599,-72.7025,Eastern
2300,2300,2300,HARTFORD 8,2301,41.7966,-72.6044,Eastern
2301,2301,2301,HARTFORD 9,2302,41.6889,-72.7028,Eastern
2302,2302,2302,HARTFORD 10,2303,41.8143,-72.6362,Eastern
2303,2303,2303,HARTFORD 11,2304,41.7231,-72.6521,Eastern
2304,2304,2304,HARTFORD 12,2305,41.7783,-72.6308,Eastern
2305,2305,2305,MANCHESTER 16,2306,41.6463,-72.5681,Eastern
2306,2306,2306,MANCHESTER 17,2307,41.7088,-72.6117,Eastern
2307,2307,2307,MANCHESTER 18,2308,41.8135,-72.5201,Eastern
2308,2308,2308,MANCHESTER 19,2309,41.8677,-72.3681,Eastern
2309,2309,2309,MARLBOROUGH 6,2310,41.6659,-72.4318,Eastern
2310,2310,2310,MERIDEN 1,2311,41.4942,-72.8143,Eastern
2311,2311,2311,MERIDEN 2,2312,41.5005,-72.7352,Eastern
2312,2312,2312,NEW BRITAIN 1,2313,41.575,-72.7622,Eastern
2313,2313,2313,NEW BRITAIN 2,2314,41.696,-72.7474,Eastern
2314,2314,2314,NEW BRITAIN 3,2315,41.5795,-72.6865,Eastern
2315,2315,2315,NEW BRITAIN 4,2316,41.7022,-72.8253,Eastern
2316,2316,2316,NEW BRITAIN 5,2317,41.6214,-72.7909,Eastern
2317,2317,2317,NEW BRITAIN 6,2318,41.6159,-72.7298,Eastern
2318,2318,2318,NEW BRITAIN 7,2319,41.6939,-72.7818,Eastern
2319,2319,2319,NEWINGTON 1,2320,41.639,-72.7319,Eastern
2320,2320,2320,NEWINGTON 2,2321,41.6919,-72.7181,Eastern
2321,2321,2321,PLAINVILLE 2,2322,41.6306,-72.9174,Eastern
2322,2322,2322,PLAINVILLE 3,2323,41.6542,-72.8858,Eastern
2323,2323,2323,PLANTSVILLE,2324,41.607,-72.9464,Eastern
2324,2324,2324,ROCKY HILL 1,2325,41.6668,-72.6523,Eastern
2325,2325,2325,ROCKY HILL 2,2326,41.6239,-72.5719,Eastern
2326,2326,2326,SIMSBURY 1,2327,41.8571,-72.8552,Eastern
2327,2327,2327,SIMSBURY 2,2328,41.9309,-72.8776,Eastern
2328,2328,2328,SOUTH WINDSOR 1,2329,41.9857,-72.5463,Eastern
2329,2329,2329,SOUTH WINDSOR 2,2330,41.9154,-72.5288,Eastern
2330,2330,2330,SOUTHINGTON 1,2331,41.6164,-72.8646,Eastern
2331,2331,2331,SOUTHINGTON 2,2332,41.5928,-73.0089,Eastern
2332,2332,2332,SOUTHINGTON 3,2333,41.666,-72.8493,Eastern
2333,2333,2333,SUFFIELD 1,2334,42.0338,-72.6262,Eastern
2334,2334,2334,SUFFIELD 2,2335,42.0783,-72.6121,Eastern
